geoid,state_abbr,office,year,abs_margin,dem_margin,power,voting_power
26004,MI,statehouse,2016,89.33058387749647,89.33058387749647,0.0034793913739157357,3.894960967329174e-05
26005,MI,statehouse,2016,85.01763851421457,85.01763851421457,0.0034793913739157357,4.0925523629240735e-05
26006,MI,statehouse,2016,85.04889889537746,85.04889889537746,0.0034793913739157357,4.091048113622134e-05
26007,MI,statehouse,2016,95.21690107412023,95.21690107412023,0.0034793913739157357,3.654174137853167e-05
26008,MI,statehouse,2016,91.53713298791018,91.53713298791018,0.0034793913739157357,3.801070953768323e-05
26009,MI,statehouse,2016,88.58628712193787,88.58628712193787,0.0034793913739157357,3.9276861994750936e-05
26010,MI,statehouse,2016,68.94419539341474,68.94419539341474,0.0034793913739157357,5.046677757367914e-05
26011,MI,statehouse,2016,30.104166666666664,30.104166666666664,0.0034793913739157357,0.00011557839857989988
26012,MI,statehouse,2016,34.22396003041165,34.22396003041165,0.0034793913739157357,0.00010166536458153657
26013,MI,statehouse,2016,21.51484135107472,21.51484135107472,0.0034793913739157357,0.00016172052199408534
26014,MI,statehouse,2016,24.896700585877273,24.896700585877273,0.0034793913739157357,0.00013975311153837915
26015,MI,statehouse,2016,23.548634594072347,23.548634594072347,0.0034793913739157357,0.00014775342324058001
26016,MI,statehouse,2016,27.944682880305198,27.944682880305198,0.0034793913739157357,0.0001245099609402952
26017,MI,statehouse,2016,8.241714148142204,-8.241714148142204,0.0034793913739157357,0.0004221684119801751
26018,MI,statehouse,2016,26.61038961038961,26.61038961038961,0.0034793913739157357,0.00013075311654051324
26019,MI,statehouse,2016,22.831312192130408,-22.831312192130408,0.0034793913739157357,0.00015239559358813494
26020,MI,statehouse,2016,7.1707545695985,-7.1707545695985,0.0034793913739157357,0.00048521969900729026
26021,MI,statehouse,2016,18.85935397039031,18.85935397039031,0.0034793913739157357,0.0001844915461780119
26022,MI,statehouse,2016,27.03677426983564,27.03677426983564,0.0034793913739157357,0.0001286910686604215
26023,MI,statehouse,2016,0.6746454456210706,0.6746454456210706,0.0034793913739157357,0.005157362873342529
26024,MI,statehouse,2016,10.144527929045747,-10.144527929045747,0.0034793913739157357,0.00034298208829940374
26025,MI,statehouse,2016,8.218027278118205,8.218027278118205,0.0034793913739157357,0.0004233852305625907
26026,MI,statehouse,2016,18.733099871448204,18.733099871448204,0.0034793913739157357,0.00018573495031747533
26027,MI,statehouse,2016,53.55598219371716,53.55598219371716,0.0034793913739157357,6.496737117677052e-05
26028,MI,statehouse,2016,32.654851728373394,32.654851728373394,0.0034793913739157357,0.00010655051821572156
26029,MI,statehouse,2016,47.34928229665072,47.34928229665072,0.0034793913739157357,7.348350820012012e-05
26030,MI,statehouse,2016,7.690639486025644,-7.690639486025644,0.0034793913739157357,0.00045241899327591676
26031,MI,statehouse,2016,18.171422631113884,18.171422631113884,0.0034793913739157357,0.00019147600298273694
26032,MI,statehouse,2016,27.317436661698956,-27.317436661698956,0.0034793913739157357,0.00012736888226390938
26033,MI,statehouse,2016,39.98890993946675,-39.98890993946675,0.0034793913739157357,8.700890769922629e-05
26034,MI,statehouse,2016,77.0961145194274,77.0961145194274,0.0034793913739157357,4.5130567157686866e-05
26035,MI,statehouse,2016,67.62964628297362,67.62964628297362,0.0034793913739157357,5.144772396645972e-05
26036,MI,statehouse,2016,43.6870158175266,-43.6870158175266,0.0034793913739157357,7.96436036841833e-05
26037,MI,statehouse,2016,25.807286053028673,25.807286053028673,0.0034793913739157357,0.00013482205632805793
26038,MI,statehouse,2016,15.32014064927631,-15.32014064927631,0.0034793913739157357,0.00022711223438278907
26039,MI,statehouse,2016,8.156399822730751,-8.156399822730751,0.0034793913739157357,0.00042658420988867614
26040,MI,statehouse,2016,6.968063767812603,-6.968063767812603,0.0034793913739157357,0.0004993340316413289
26041,MI,statehouse,2016,12.896817009764552,-12.896817009764552,0.0034793913739157357,0.0002697868296713358
26042,MI,statehouse,2016,32.55007403943574,-32.55007403943574,0.0034793913739157357,0.00010689350106240346
26043,MI,statehouse,2016,30.94088753387534,-30.94088753387534,0.0034793913739157357,0.00011245286257888876
26044,MI,statehouse,2016,37.115099286599865,-37.115099286599865,0.0034793913739157357,9.374598049834517e-05
26045,MI,statehouse,2016,24.148956579199794,-24.148956579199794,0.0034793913739157357,0.00014408040208712942
26046,MI,statehouse,2016,38.62726605889134,-38.62726605889134,0.0034793913739157357,9.007604547034308e-05
26047,MI,statehouse,2016,43.25998155224667,-43.25998155224667,0.0034793913739157357,8.042979328859738e-05
26048,MI,statehouse,2016,7.634790378330081,7.634790378330081,0.0034793913739157357,0.0004557284747190093
26049,MI,statehouse,2016,36.90528634361234,36.90528634361234,0.0034793913739157357,9.427894262952812e-05
26050,MI,statehouse,2016,4.069461898777562,4.069461898777562,0.0034793913739157357,0.0008550003564257281
26051,MI,statehouse,2016,26.731746189859546,-26.731746189859546,0.0034793913739157357,0.00013015952452951287
26052,MI,statehouse,2016,7.9855341608835895,7.9855341608835895,0.0034793913739157357,0.0004357117888192398
26053,MI,statehouse,2016,66.37143258821877,66.37143258821877,0.0034793913739157357,5.242302656780899e-05
26054,MI,statehouse,2016,49.98631874828984,49.98631874828984,0.0034793913739157357,6.960687366150112e-05
26055,MI,statehouse,2016,38.66709668501924,38.66709668501924,0.0034793913739157357,8.998325895162834e-05
26056,MI,statehouse,2016,20.06858542559706,-20.06858542559706,0.0034793913739157357,0.00017337501872343453
26057,MI,statehouse,2016,12.767071139662145,-12.767071139662145,0.0034793913739157357,0.00027252854909742526
26058,MI,statehouse,2016,50.74151378666374,-50.74151378666374,0.0034793913739157357,6.85709020929962e-05
26059,MI,statehouse,2016,33.53081543651773,-33.53081543651773,0.0034793913739157357,0.0001037669775882158
26060,MI,statehouse,2016,44.280683448545716,44.280683448545716,0.0034793913739157357,7.857582817028555e-05
26061,MI,statehouse,2016,4.701307882644044,-4.701307882644044,0.0034793913739157357,0.0007400900899855351
26062,MI,statehouse,2016,0.5939356048765239,-0.5939356048765239,0.0034793913739157357,0.005858196318503389
26063,MI,statehouse,2016,27.4722536806342,-27.4722536806342,0.0034793913739157357,0.00012665110821863282
26064,MI,statehouse,2016,25.043909782820823,-25.043909782820823,0.0034793913739157357,0.00013893163663696262
26065,MI,statehouse,2016,27.33960780334356,-27.33960780334356,0.0034793913739157357,0.00012726559206493866
26066,MI,statehouse,2016,8.513992905005912,-8.513992905005912,0.0034793913739157357,0.0004086674035011214
26067,MI,statehouse,2016,9.273018169066562,9.273018169066562,0.0034793913739157357,0.0003752167105120616
26068,MI,statehouse,2016,51.47414458451248,51.47414458451248,0.0034793913739157357,6.759493337870084e-05
26069,MI,statehouse,2016,36.741868641009525,36.741868641009525,0.0034793913739157357,9.469826937523273e-05
26070,MI,statehouse,2016,32.808448744703725,-32.808448744703725,0.0034793913739157357,0.0001060516881182142
26071,MI,statehouse,2016,11.407463855549205,-11.407463855549205,0.0034793913739157357,0.00030501007217508495
26072,MI,statehouse,2016,16.986410871302958,-16.986410871302958,0.0034793913739157357,0.00020483381688322753
26073,MI,statehouse,2016,32.637803431197156,-32.637803431197156,0.0034793913739157357,0.00010660617468484188
26074,MI,statehouse,2016,35.533935603428304,-35.533935603428304,0.0034793913739157357,9.791742217206149e-05
26075,MI,statehouse,2016,52.775809118828256,52.775809118828256,0.0034793913739157357,6.592776940817058e-05
26076,MI,statehouse,2016,18.833893538961753,18.833893538961753,0.0034793913739157357,0.0001847409494334193
26077,MI,statehouse,2016,31.591091020388944,-31.591091020388944,0.0034793913739157357,0.000110138373241688
26078,MI,statehouse,2016,35.025670279520824,-35.025670279520824,0.0034793913739157357,9.933832375365284e-05
26079,MI,statehouse,2016,20.951991410603814,-20.951991410603814,0.0034793913739157357,0.00016606494846856484
26080,MI,statehouse,2016,41.20246098296791,-41.20246098296791,0.0034793913739157357,8.444620274876375e-05
26081,MI,statehouse,2016,37.92290115721973,-37.92290115721973,0.0034793913739157357,9.174908215726877e-05
26082,MI,statehouse,2016,37.902149399364845,-37.902149399364845,0.0034793913739157357,9.179931558113806e-05
26083,MI,statehouse,2016,30.358502806532595,-30.358502806532595,0.0034793913739157357,0.00011461011091650522
26084,MI,statehouse,2016,30.16331408086039,-30.16331408086039,0.0034793913739157357,0.00011535176024054742
26085,MI,statehouse,2016,21.771511866259736,-21.771511866259736,0.0034793913739157357,0.00015981395299000345
26086,MI,statehouse,2016,25.284690444848408,-25.284690444848408,0.0034793913739157357,0.00013760862058031007
26087,MI,statehouse,2016,40.99562761887412,-40.99562761887412,0.0034793913739157357,8.487225531129195e-05
26088,MI,statehouse,2016,50.13765677577241,-50.13765677577241,0.0034793913739157357,6.93967687695579e-05
26089,MI,statehouse,2016,28.04118925534384,-28.04118925534384,0.0034793913739157357,0.00012408144826641632
26090,MI,statehouse,2016,45.72833580386344,-45.72833580386344,0.0034793913739157357,7.608830089158357e-05
26091,MI,statehouse,2016,5.651805470552234,-5.651805470552234,0.0034793913739157357,0.0006156247577954531
26092,MI,statehouse,2016,36.409760811790285,36.409760811790285,0.0034793913739157357,9.556204974543617e-05
26093,MI,statehouse,2016,30.823445445624053,-30.823445445624053,0.0034793913739157357,0.00011288132535519966
26094,MI,statehouse,2016,29.532565732943805,-29.532565732943805,0.0034793913739157357,0.0001178154111423664
26095,MI,statehouse,2016,47.75350626784163,47.75350626784163,0.0034793913739157357,7.286148485936084e-05
